cardId,name,cardSet,type,rarity,mechanics_count,playerClass,faction,cost,health,attack,collectible,race,artist,text,flavor,Poisonous,Overload,HealTarget,Charge,Summoned,Combo,AdjacentBuff,Spell Damage,Taunt,Deathrattle,ImmuneToSpellpower,Morph,Divine Shield,Windfury,Enrage,Aura,AffectedBySpellPower,Battlecry,Silence,Inspire,OneTurnEffect,Stealth,Freeze,InvisibleDeathrattle,Secret
BRMA12_7,Brood Affliction: Bronze,Blackrock Mountain,Spell,,0,,,1.0,0.0,0.0,,,,"While this is in your hand, Chromaggus' minions cost (1) less.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA12_4,Brood Affliction: Green,Blackrock Mountain,Spell,,0,,,1.0,0.0,0.0,,,,"While this is in your hand, restore 2 health to your opponent at the start of your turn.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA12_3,Brood Affliction: Red,Blackrock Mountain,Spell,,1,,,1.0,0.0,0.0,,,,"While this is in your hand, take 1 damage at the start of your turn.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA10_4,Corrupted Egg,Blackrock Mountain,Minion,,1,,,1.0,1.0,0.0,,,,"When this minion has 4 or more Health, it hatches.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BRMA10_4H,Corrupted Egg,Blackrock Mountain,Minion,,1,,,1.0,3.0,0.0,,,,"When this minion has 5 or more Health, it hatches.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BRMA02_2t,Dark Iron Spectator,Blackrock Mountain,Minion,,1,,,1.0,1.0,1.0,,,,<b>Taunt</b>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_022,Dragon Egg,Blackrock Mountain,Minion,Rare,0,,,1.0,2.0,0.0,True,,Jaemin Kim,"Whenever this minion takes damage, summon a 2/1 Whelp.",Think of them as bullets for your dragon gun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA09_4Ht,Dragonkin,Blackrock Mountain,Minion,,0,,,1.0,4.0,5.0,,Dragon,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA09_4t,Dragonkin,Blackrock Mountain,Minion,,0,,,1.0,1.0,3.0,,Dragon,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA16_5,Dragonteeth,Blackrock Mountain,Weapon,,0,,,1.0,0.0,0.0,,,,"Whenever your opponent plays a card, gain +1 Attack.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA08_3,Drakkisath's Command,Blackrock Mountain,Spell,,0,,,1.0,0.0,0.0,,,,Destroy a minion. Gain 10 Armor.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA01_4t,Guzzler,Blackrock Mountain,Minion,,1,,,1.0,1.0,1.0,,,,<b>Taunt</b>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_006t,Imp,Blackrock Mountain,Minion,,0,Warlock,,1.0,1.0,1.0,,Demon,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA09_3Ht,Old Horde Orc,Blackrock Mountain,Minion,,1,,,1.0,2.0,2.0,,,,<b>Taunt</b>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA09_3t,Old Horde Orc,Blackrock Mountain,Minion,,1,,,1.0,1.0,1.0,,,,<b>Taunt</b>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA10_6,Razorgore's Claws,Blackrock Mountain,Weapon,,0,,,1.0,0.0,1.0,,,,"Whenever a Corrupted Egg dies, gain +1 Attack.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA16_4,Reverberating Gong,Blackrock Mountain,Spell,,0,,,1.0,0.0,0.0,,,,Destroy your opponent's weapon.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA09_6,The True Warchief,Blackrock Mountain,Spell,,0,,,1.0,0.0,0.0,,,,Destroy a Legendary minion.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA14_5,Toxitron,Blackrock Mountain,Minion,Legendary,0,,,1.0,3.0,3.0,,Mech,,"At the start of your turn, deal 1 damage to all other minions.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA14_5H,Toxitron,Blackrock Mountain,Minion,Legendary,0,,,1.0,4.0,4.0,,Mech,,"At the start of your turn, deal 1 damage to all other minions.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_004,Twilight Whelp,Blackrock Mountain,Minion,Common,1,Priest,,1.0,1.0,2.0,True,Dragon,Sam Nielson,"<b>Battlecry:</b> If you're holding a Dragon, gain +2 Health.","The twilight whelps are basically magic-vampires. Despite this, they are not a reference to any popular series of novels.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA09_2Ht,Whelp,Blackrock Mountain,Minion,,0,,,1.0,2.0,2.0,,Dragon,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA09_2t,Whelp,Blackrock Mountain,Minion,,0,,,1.0,1.0,1.0,,Dragon,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_004t,Whelp,Blackrock Mountain,Minion,,0,,,1.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA12_8t,Chromatic Dragonkin,Blackrock Mountain,Minion,,0,,,2.0,3.0,2.0,,Dragon,,"Whenever your opponent casts a spell, gain +2/+2.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA12_8,Chromatic Mutation,Blackrock Mountain,Spell,,0,,,2.0,0.0,0.0,,,,Transform a minion into a 2/2 Chromatic Dragonkin.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA17_7,Chromatic Prototype,Blackrock Mountain,Minion,,1,,,2.0,4.0,1.0,,,,<b>Taunt</b>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA06_4,Flamewaker Acolyte,Blackrock Mountain,Minion,,0,,,2.0,3.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA06_4H,Flamewaker Acolyte,Blackrock Mountain,Minion,,0,,,2.0,3.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_007,Gang Up,Blackrock Mountain,Spell,Common,0,Rogue,,2.0,0.0,0.0,True,,Jim Nelson,Choose a minion. Shuffle 3 copies of it into your deck.,"If you are thinking about visiting Moonbrook, you better roll deep.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_011,Lava Shock,Blackrock Mountain,Spell,Rare,0,Shaman,,2.0,0.0,0.0,True,,Zoltan Boros,"Deal $2 damage.
Unlock your <b>Overloaded</b> Mana Crystals.",Chocolate lava cake is shockingly delicious.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA17_4,LAVA!,Blackrock Mountain,Spell,,0,,,2.0,0.0,0.0,,,,Deal $2 damage to all minions.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA03_3,Moira Bronzebeard,Blackrock Mountain,Minion,,2,,,2.0,3.0,1.0,,,,"Thaurissan's Hero Power can't be used.
Never attacks minions unless they have <b>Taunt</b>.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BRMA03_3H,Moira Bronzebeard,Blackrock Mountain,Minion,,2,,,2.0,1.0,3.0,,,,"Thaurissan's Hero Power can't be used.
Never attacks minions unless they have <b>Taunt</b>.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BRMA17_9,Onyxiclaw,Blackrock Mountain,Weapon,,0,,,2.0,0.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_013,Quick Shot,Blackrock Mountain,Spell,Common,1,Hunter,,2.0,0.0,0.0,True,,Jonboy Meyers,"Deal $3 damage.
If your hand is empty, draw a card.",Han shot first.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA15_3,Release the Aberrations!,Blackrock Mountain,Spell,,0,,,2.0,0.0,0.0,,,,Summon 3 Aberrations.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_017,Resurrect,Blackrock Mountain,Spell,Rare,0,Priest,,2.0,0.0,0.0,True,,Luke Mancini,Summon a random friendly minion that died this game.,"I walked into the dungeon and noticed a slain adventurer. In his final moments, he had scrawled out a message in the dust on the wall beside him. Two words: ""rez plz""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_015,Revenge,Blackrock Mountain,Spell,Rare,0,Warrior,,2.0,0.0,0.0,True,,Ben Olson,"Deal $1 damage to all minions. If you have 12 or less Health, deal $3 damage instead.","This is better than Arcane Explosion, so I guess warriors are finally getting revenge on mages for Mortal Strike being worse than Fireball.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_033,Blackwing Technician,Blackrock Mountain,Minion,Common,1,,Neutral,3.0,4.0,2.0,True,,Matt Dixon,"<b>Battlecry:</b> If you're holding a Dragon, gain +1/+1. ",This is who you go to when your Blackwing needs a tune up. Don't go to a cut rate Blackwing tune up shop!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA12_6H,Brood Affliction: Black,Blackrock Mountain,Spell,,0,,,3.0,0.0,0.0,,,,"While this is in your hand, whenever Chromaggus draws a card, he gets another copy of it.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA12_5H,Brood Affliction: Blue,Blackrock Mountain,Spell,,0,,,3.0,0.0,0.0,,,,"While this is in your hand, Chromaggus' spells cost (3) less.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA12_7H,Brood Affliction: Bronze,Blackrock Mountain,Spell,,0,,,3.0,0.0,0.0,,,,"While this is in your hand, Chromaggus' minions cost (3) less.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA12_4H,Brood Affliction: Green,Blackrock Mountain,Spell,,0,,,3.0,0.0,0.0,,,,"While this is in your hand, restore 6 health to your opponent at the start of your turn.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA12_3H,Brood Affliction: Red,Blackrock Mountain,Spell,,1,,,3.0,0.0,0.0,,,,"While this is in your hand, take 3 damage at the start of your turn.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_005,Demonwrath,Blackrock Mountain,Spell,Rare,1,Warlock,,3.0,0.0,0.0,True,,Raymond Swanland,Deal $2 damage to all non-Demon minions.,Demons are not angry most of the time. You have to play this card in order to really bring it out of them.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_010,Druid of the Flame,Blackrock Mountain,Minion,Common,0,Druid,,3.0,2.0,2.0,True,,Stanley Lau,<b>Choose One</b> - Transform into a 5/2 minion; or a 2/5 minion.,Druids who fought too long in Northrend were easily seduced by Ragnaros; a mug of hot chocolate was generally all it took.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_010t,Druid of the Flame,Blackrock Mountain,Minion,Common,0,Druid,,3.0,2.0,5.0,,Beast,Ben Zhang,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_010t2,Druid of the Flame,Blackrock Mountain,Minion,Common,0,Druid,,3.0,5.0,2.0,,Beast,Hideaki Takamura,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_044b,Druid of the Flame,Blackrock Mountain,Minion,Common,0,Druid,,3.0,5.0,5.0,,Beast,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA14_7,Electron,Blackrock Mountain,Minion,Legendary,1,,,3.0,5.0,5.0,,Mech,,All spells cost (3) less.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA14_7H,Electron,Blackrock Mountain,Minion,Legendary,0,,,3.0,6.0,6.0,,Mech,,All spells cost (3) less.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA_01,Flameheart,Blackrock Mountain,Spell,,0,,,3.0,0.0,0.0,,,,"Draw 2 cards.
Gain 4 Armor.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_002,Flamewaker,Blackrock Mountain,Minion,Rare,0,Mage,,3.0,4.0,2.0,True,,Alex Horley Orlandelli,"After you cast a spell, deal 2 damage randomly split among all enemies.","Flamewakers HATE being confused for Flamewalkers. They just wake up fire, they don't walk on it. Walking on fire is CRAZY.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA01_4,Get 'em!,Blackrock Mountain,Spell,,0,,,3.0,0.0,0.0,,,,Summon four 1/1 Dwarves with <b>Taunt</b>.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA09_5Ht,Gyth,Blackrock Mountain,Minion,Legendary,0,,,3.0,8.0,8.0,,Dragon,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA09_5t,Gyth,Blackrock Mountain,Minion,Legendary,0,,,3.0,4.0,8.0,,Dragon,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_006,Imp Gang Boss,Blackrock Mountain,Minion,Common,0,Warlock,,3.0,4.0,2.0,True,Demon,Steve Prescott,"Whenever this minion takes damage, summon a 1/1 Imp.","His imp gang likes to sneak into Stormwind to spraypaint ""Ragnaros Rulez"" on the Mage Tower.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA05_3H,Living Bomb,Blackrock Mountain,Spell,,0,,,3.0,0.0,0.0,,,,"Choose an enemy minion. If it lives until your next turn, deal $10 damage to all enemies.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA04_4,Rock Out,Blackrock Mountain,Spell,,1,,,3.0,0.0,0.0,,,,Summon 3 Firesworn. <b>Overload:</b> (2),,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA04_4H,Rock Out,Blackrock Mountain,Spell,,1,,,3.0,0.0,0.0,,,,Summon 3 Firesworn. <b>Overload:</b> (2),,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_016,Axe Flinger,Blackrock Mountain,Minion,Common,0,Warrior,,4.0,5.0,2.0,True,,Efrem Palacios,"Whenever this minion takes damage, deal 2 damage to the enemy hero.","Once a lowly ""Stick Flinger"", he's been relentless on the path to his ultimate dream: ""Tauren Flinger"".",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA10_5,Chromatic Drake,Blackrock Mountain,Minion,,0,,,4.0,3.0,7.0,,Dragon,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA10_5H,Chromatic Drake,Blackrock Mountain,Minion,,0,,,4.0,7.0,7.0,,Dragon,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_014,Core Rager,Blackrock Mountain,Minion,Rare,1,Hunter,,4.0,4.0,4.0,True,Beast,Jomaro Kindred,"<b>Battlecry:</b> If your hand is empty, gain +3/+3.",It takes a special kind of hunter to venture deep into a firey lava pit and convince a monster who lives there to come home and be a cuddly housepet.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_020,Dragonkin Sorcerer,Blackrock Mountain,Minion,Common,0,,,4.0,5.0,3.0,True,Dragon,Edouard Guiton & Stuido HIVE,"Whenever <b>you</b> target this minion with a spell, gain +1/+1.","Dragonkin Sorcerers be all ""I'm a wizard"" and everyone else be all ""daaaaang"".",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_012,Fireguard Destroyer,Blackrock Mountain,Minion,Common,2,Shaman,,4.0,6.0,3.0,True,,Paul Mafayon,<b>Battlecry:</b> Gain 1-4 Attack. <b>Overload:</b> (1),"Ragnaros interviews hundreds of Fire Elementals for the position of ""Destroyer"" but very few have what it takes.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_026,Hungry Dragon,Blackrock Mountain,Minion,Common,1,,,4.0,6.0,5.0,True,Dragon,John Polidora,<b>Battlecry:</b> Summon a random 1-Cost minion for your opponent.,Hungry Hungry Dragon is NOT a fun game.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA05_3,Living Bomb,Blackrock Mountain,Spell,,0,,,4.0,0.0,0.0,,,,"Choose an enemy minion. If it lives until your next turn, deal $5 damage to all enemies.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA16_3,Sonic Breath,Blackrock Mountain,Spell,,0,,,4.0,0.0,0.0,,,,Deal $3 damage to a minion. Give your weapon +3 Attack.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_030t,Tail Swipe,Blackrock Mountain,Spell,,0,,,4.0,0.0,0.0,,,,Deal $4 damage.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRMA07_3,TIME FOR SMASH,Blackrock Mountain,Spell,,0,,,4.0,0.0,0.0,,,,Deal $5 damage to a random enemy. Gain 5 Armor.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_034,Blackwing Corruptor,Blackrock Mountain,Minion,Common,1,,Neutral,5.0,4.0,5.0,True,,Greg Staples,"<b>Battlecry:</b> If you're holding a Dragon, deal 3 damage.",He got his name when he gave Blackwing some comic books and rock & roll records.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRM_008,Dark Iron Skulker,Blackrock Mountain,Minion,Rare,1,Rogue,,5.0,3.0,4.0,True,,Eric Braddock,<b>Battlecry:</b> Deal 2 damage to all undamaged enemy minions.,"He loves skulking. He skulks after hours just for the joy of it, but his friends are pretty worried he'll get burnt out.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
